# summed area: 568.888072 km2
#	lon	lat	alt(topo)
120	49.1475	32.1875	215
121	49.1525	32.1875	228
122	49.1575	32.1875	228
123	49.1875	32.1875	220
124	49.2175	32.1875	224
125	49.2225	32.1875	205
126	49.2275	32.1875	220
127	49.2325	32.1875	150
128	49.2375	32.1875	210
129	49.2425	32.1875	223
130	49.1025	32.1925	228
131	49.1125	32.1925	228
132	49.1175	32.1925	228
133	49.1225	32.1925	214
134	49.1275	32.1925	210
135	49.1325	32.1925	212
136	49.1375	32.1925	194
137	49.1425	32.1925	192
138	49.1475	32.1925	185
139	49.1525	32.1925	212
140	49.1575	32.1925	228
141	49.1825	32.1925	228
142	49.1875	32.1925	190
143	49.2075	32.1925	227
144	49.2175	32.1925	200
145	49.2225	32.1925	150
146	49.2275	32.1925	195
147	49.2325	32.1925	195
148	49.2375	32.1925	220
149	49.1175	32.1975	228
150	49.1225	32.1975	223
151	49.1275	32.1975	227
152	49.1325	32.1975	225
153	49.1375	32.1975	217
154	49.1425	32.1975	191
155	49.1475	32.1975	186
156	49.1525	32.1975	220
157	49.1575	32.1975	228
158	49.1725	32.1975	228
159	49.1775	32.1975	208
160	49.1825	32.1975	160
161	49.1875	32.1975	185
162	49.1925	32.1975	217
163	49.2075	32.1975	228
164	49.2125	32.1975	228
165	49.2175	32.1975	185
166	49.2225	32.1975	201
167	49.2275	32.1975	215
168	49.2325	32.1975	227
169	49.1225	32.2025	228
170	49.1275	32.2025	227
171	49.1325	32.2025	226
172	49.1375	32.2025	222
173	49.1425	32.2025	228
174	49.1475	32.2025	166
175	49.1525	32.2025	195
176	49.1675	32.2025	227
177	49.1725	32.2025	190
178	49.1775	32.2025	180
179	49.1825	32.2025	170
180	49.1875	32.2025	154
181	49.1925	32.2025	146
182	49.1975	32.2025	158
183	49.2025	32.2025	195
184	49.2075	32.2025	205
185	49.2125	32.2025	185
186	49.2175	32.2025	155
187	49.2275	32.2025	227
188	49.1225	32.2075	228
189	49.1275	32.2075	225
190	49.1325	32.2075	227
191	49.1375	32.2075	209
192	49.1425	32.2075	190
193	49.1475	32.2075	163
194	49.1525	32.2075	228
195	49.1575	32.2075	228
196	49.1625	32.2075	228
197	49.1675	32.2075	210
198	49.1725	32.2075	169
199	49.1775	32.2075	145
200	49.1825	32.2075	228
201	49.1875	32.2075	138
202	49.1925	32.2075	168
203	49.1975	32.2075	152
204	49.2025	32.2075	228
205	49.2075	32.2075	192
206	49.2125	32.2075	228
207	49.2225	32.2075	228
208	49.0675	32.2125	228
209	49.0775	32.2125	228
210	49.0825	32.2125	228
211	49.1225	32.2125	228
212	49.1275	32.2125	224
213	49.1325	32.2125	210
214	49.1375	32.2125	206
215	49.1425	32.2125	215
216	49.1475	32.2125	228
217	49.1525	32.2125	129
218	49.1575	32.2125	160
219	49.1625	32.2125	172
220	49.1675	32.2125	160
221	49.1725	32.2125	148
222	49.1775	32.2125	225
223	49.1825	32.2125	218
224	49.1875	32.2125	228
225	49.1925	32.2125	228
226	49.1975	32.2125	228
227	49.2025	32.2125	228
228	49.2075	32.2125	170
229	49.2125	32.2125	225
230	49.2175	32.2125	228
231	49.2225	32.2125	228
232	49.2275	32.2125	228
233	49.0575	32.2175	228
234	49.0625	32.2175	228
235	49.0675	32.2175	228
236	49.0725	32.2175	228
237	49.0775	32.2175	228
238	49.0825	32.2175	228
239	49.0875	32.2175	228
240	49.1225	32.2175	220
241	49.1275	32.2175	220
242	49.1325	32.2175	196
243	49.1375	32.2175	212
244	49.1425	32.2175	129
245	49.1475	32.2175	211
246	49.1525	32.2175	182
247	49.1575	32.2175	228
248	49.1625	32.2175	197
249	49.1675	32.2175	225
250	49.1725	32.2175	150
251	49.1775	32.2175	142
252	49.1825	32.2175	220
253	49.1875	32.2175	228
254	49.1925	32.2175	228
255	49.1975	32.2175	228
256	49.2025	32.2175	228
257	49.2075	32.2175	173
258	49.2125	32.2175	200
259	49.2175	32.2175	193
260	49.2225	32.2175	199
261	49.2275	32.2175	228
262	49.0575	32.2225	228
263	49.0625	32.2225	228
264	49.0675	32.2225	228
265	49.0725	32.2225	224
266	49.0775	32.2225	220
267	49.0825	32.2225	228
268	49.0875	32.2225	228
269	49.0925	32.2225	228
270	49.1175	32.2225	228
271	49.1225	32.2225	196
272	49.1275	32.2225	228
273	49.1325	32.2225	160
274	49.1375	32.2225	152
275	49.1425	32.2225	220
276	49.1475	32.2225	162
277	49.1525	32.2225	228
278	49.1575	32.2225	228
279	49.1625	32.2225	228
280	49.1675	32.2225	223
281	49.1725	32.2225	228
282	49.1775	32.2225	189
283	49.1825	32.2225	147
284	49.1875	32.2225	228
285	49.1925	32.2225	228
286	49.1975	32.2225	228
287	49.2025	32.2225	228
288	49.2075	32.2225	228
289	49.2125	32.2225	228
290	49.2175	32.2225	227
291	49.2225	32.2225	228
292	49.2275	32.2225	205
293	49.2325	32.2225	228
294	49.0475	32.2275	228
295	49.0525	32.2275	228
296	49.0575	32.2275	228
297	49.0625	32.2275	228
298	49.0675	32.2275	227
299	49.0725	32.2275	223
300	49.0775	32.2275	227
301	49.0825	32.2275	228
302	49.0875	32.2275	228
303	49.1175	32.2275	216
304	49.1225	32.2275	175
305	49.1275	32.2275	165
306	49.1325	32.2275	175
307	49.1375	32.2275	200
308	49.1825	32.2275	228
309	49.1875	32.2275	154
310	49.1925	32.2275	228
311	49.1975	32.2275	228
312	49.2025	32.2275	228
313	49.2075	32.2275	228
314	49.2125	32.2275	228
315	49.2175	32.2275	228
316	49.2225	32.2275	225
317	49.2275	32.2275	227
318	49.2325	32.2275	228
319	49.0425	32.2325	228
320	49.0525	32.2325	228
321	49.0575	32.2325	228
322	49.0625	32.2325	215
323	49.0675	32.2325	210
324	49.0775	32.2325	228
325	49.0825	32.2325	228
326	49.1175	32.2325	219
327	49.1225	32.2325	228
328	49.1275	32.2325	228
329	49.1325	32.2325	152
330	49.1375	32.2325	219
331	49.1425	32.2325	228
332	49.1475	32.2325	227
333	49.1525	32.2325	228
334	49.1875	32.2325	182
335	49.1925	32.2325	147
336	49.1975	32.2325	228
337	49.2025	32.2325	228
338	49.2075	32.2325	228
339	49.2125	32.2325	228
340	49.2175	32.2325	228
341	49.2225	32.2325	227
342	49.2275	32.2325	225
343	49.0325	32.2375	226
344	49.0375	32.2375	228
345	49.0425	32.2375	218
346	49.0475	32.2375	227
347	49.0525	32.2375	228
348	49.0575	32.2375	220
349	49.0625	32.2375	228
350	49.0675	32.2375	213
351	49.1125	32.2375	228
352	49.1325	32.2375	228
353	49.1375	32.2375	125
354	49.1425	32.2375	197
355	49.1475	32.2375	210
356	49.1875	32.2375	228
357	49.1925	32.2375	183
358	49.1975	32.2375	205
359	49.2025	32.2375	228
360	49.2075	32.2375	228
361	49.2125	32.2375	228
362	49.2175	32.2375	228
363	49.2225	32.2375	225
364	49.0325	32.2425	228
365	49.0375	32.2425	220
366	49.0425	32.2425	184
367	49.0475	32.2425	223
368	49.0525	32.2425	225
369	49.0575	32.2425	169
370	49.0625	32.2425	198
371	49.0675	32.2425	207
372	49.0975	32.2425	228
373	49.1025	32.2425	193
374	49.1075	32.2425	227
375	49.1125	32.2425	228
376	49.1325	32.2425	224
377	49.1375	32.2425	133
378	49.1425	32.2425	220
379	49.1825	32.2425	228
380	49.1875	32.2425	170
381	49.1925	32.2425	152
382	49.1975	32.2425	212
383	49.2025	32.2425	217
384	49.2075	32.2425	228
385	49.2125	32.2425	228
386	49.2175	32.2425	228
387	49.2225	32.2425	225
388	49.0425	32.2475	205
389	49.0475	32.2475	179
390	49.0525	32.2475	227
391	49.0575	32.2475	185
392	49.0975	32.2475	228
393	49.1025	32.2475	228
394	49.1075	32.2475	210
395	49.1125	32.2475	195
396	49.1175	32.2475	140
397	49.1225	32.2475	183
398	49.1275	32.2475	228
399	49.1325	32.2475	157
400	49.1375	32.2475	120
401	49.1425	32.2475	190
402	49.1825	32.2475	157
403	49.1875	32.2475	191
404	49.1925	32.2475	176
405	49.1975	32.2475	228
406	49.2075	32.2475	225
407	49.2125	32.2475	228
408	49.0375	32.2525	228
409	49.0425	32.2525	228
410	49.0475	32.2525	192
411	49.0525	32.2525	208
412	49.0575	32.2525	196
413	49.0625	32.2525	228
414	49.0975	32.2525	228
415	49.1025	32.2525	155
416	49.1125	32.2525	228
417	49.1175	32.2525	160
418	49.1225	32.2525	117
419	49.1275	32.2525	118
420	49.1325	32.2525	136
421	49.1375	32.2525	141
422	49.1425	32.2525	228
423	49.1775	32.2525	228
424	49.1825	32.2525	176
425	49.1875	32.2525	220
426	49.1925	32.2525	228
427	48.9825	32.2575	228
428	48.9875	32.2575	228
429	49.0425	32.2575	228
430	49.0475	32.2575	167
431	49.0525	32.2575	208
432	49.0575	32.2575	174
433	49.0625	32.2575	228
434	49.0675	32.2575	108
435	49.0725	32.2575	112
436	49.0775	32.2575	160
437	49.0825	32.2575	205
438	49.0975	32.2575	156
439	49.1025	32.2575	192
440	49.1075	32.2575	228
441	49.1125	32.2575	200
442	49.1175	32.2575	144
443	49.1225	32.2575	154
444	49.1275	32.2575	172
445	49.1325	32.2575	228
446	49.1375	32.2575	162
447	49.1425	32.2575	228
448	49.1775	32.2575	228
449	49.1825	32.2575	210
450	49.1875	32.2575	159
451	48.9325	32.2625	225
452	48.9375	32.2625	228
453	48.9425	32.2625	228
454	48.9475	32.2625	220
455	48.9525	32.2625	156
456	48.9575	32.2625	84
457	48.9625	32.2625	122
458	48.9675	32.2625	208
459	48.9725	32.2625	228
460	48.9775	32.2625	228
461	48.9825	32.2625	177
462	48.9875	32.2625	228
463	49.0375	32.2625	228
464	49.0425	32.2625	228
465	49.0475	32.2625	141
466	49.0525	32.2625	139
467	49.0575	32.2625	206
468	49.0625	32.2625	103
469	49.0675	32.2625	155
470	49.0725	32.2625	228
471	49.0775	32.2625	102
472	49.0825	32.2625	225
473	49.0975	32.2625	108
474	49.1025	32.2625	227
475	49.1125	32.2625	228
476	49.1175	32.2625	189
477	49.1225	32.2625	223
478	49.1525	32.2625	228
479	49.1725	32.2625	228
480	49.1775	32.2625	222
481	49.1825	32.2625	162
482	49.1875	32.2625	210
483	49.1925	32.2625	228
484	48.9325	32.2675	88
485	48.9375	32.2675	120
486	48.9425	32.2675	130
487	48.9475	32.2675	166
488	48.9525	32.2675	205
489	48.9575	32.2675	227
490	48.9625	32.2675	137
491	48.9675	32.2675	107
492	48.9725	32.2675	132
493	48.9775	32.2675	142
494	48.9825	32.2675	228
495	49.0375	32.2675	228
496	49.0425	32.2675	165
497	49.0475	32.2675	157
498	49.0525	32.2675	102
499	49.0575	32.2675	155
500	49.0625	32.2675	228
501	49.0725	32.2675	227
502	49.0775	32.2675	103
503	49.0825	32.2675	182
504	49.0875	32.2675	217
505	49.0925	32.2675	195
506	49.0975	32.2675	111
507	49.1025	32.2675	210
508	49.1075	32.2675	228
509	49.1225	32.2675	222
510	49.1625	32.2675	228
511	49.1675	32.2675	228
512	49.1725	32.2675	171
513	49.1775	32.2675	224
514	49.1825	32.2675	228
515	49.1875	32.2675	225
516	49.1925	32.2675	228
517	48.9625	32.2725	158
518	48.9675	32.2725	98
519	48.9725	32.2725	84
520	48.9775	32.2725	227
521	48.9825	32.2725	228
522	48.9875	32.2725	228
523	49.0275	32.2725	228
524	49.0325	32.2725	228
525	49.0375	32.2725	227
526	49.0425	32.2725	228
527	49.0475	32.2725	165
528	49.0525	32.2725	150
529	49.0575	32.2725	162
530	49.0625	32.2725	227
531	49.0775	32.2725	228
532	49.0825	32.2725	228
533	49.0875	32.2725	200
534	49.0925	32.2725	210
535	49.0975	32.2725	175
536	49.1025	32.2725	223
537	49.1575	32.2725	200
538	49.1625	32.2725	188
539	49.1675	32.2725	228
540	48.9575	32.2775	228
541	48.9625	32.2775	150
542	48.9675	32.2775	184
543	48.9725	32.2775	190
544	48.9775	32.2775	85
545	48.9825	32.2775	228
546	49.0275	32.2775	228
547	49.0325	32.2775	228
548	49.0475	32.2775	227
549	49.0525	32.2775	210
550	49.0575	32.2775	120
551	49.0725	32.2775	228
552	49.0975	32.2775	220
553	49.1025	32.2775	210
554	49.1075	32.2775	195
555	49.1125	32.2775	228
556	49.1525	32.2775	200
557	49.1575	32.2775	198
558	49.1625	32.2775	228
559	48.9625	32.2825	228
560	48.9675	32.2825	225
561	48.9725	32.2825	136
562	48.9775	32.2825	85
563	48.9825	32.2825	212
564	49.0475	32.2825	228
565	49.0525	32.2825	149
566	49.0575	32.2825	106
567	49.0625	32.2825	200
568	49.0675	32.2825	138
569	49.0975	32.2825	228
570	49.1025	32.2825	225
571	49.1425	32.2825	228
572	49.1475	32.2825	210
573	49.1625	32.2825	227
574	49.1675	32.2825	219
575	49.1725	32.2825	205
576	48.9625	32.2875	228
577	48.9675	32.2875	210
578	48.9725	32.2875	174
579	48.9775	32.2875	95
580	48.9825	32.2875	215
581	49.0375	32.2875	228
582	49.0425	32.2875	185
583	49.0475	32.2875	180
584	49.0525	32.2875	138
585	49.0575	32.2875	97
586	49.0625	32.2875	220
587	49.0675	32.2875	210
588	49.1425	32.2875	228
589	49.1475	32.2875	228
590	49.1725	32.2875	200
591	48.9675	32.2925	208
592	48.9725	32.2925	215
593	48.9775	32.2925	99
594	48.9825	32.2925	215
595	48.9925	32.2925	215
596	49.0275	32.2925	228
597	49.0325	32.2925	164
598	49.0375	32.2925	107
599	49.0425	32.2925	132
600	49.0475	32.2925	125
601	49.0525	32.2925	195
602	49.0575	32.2925	225
603	49.0625	32.2925	215
604	49.0675	32.2925	225
605	49.0725	32.2925	228
606	49.0775	32.2925	227
607	49.1675	32.2925	210
608	48.9625	32.2975	228
609	48.9675	32.2975	228
610	48.9725	32.2975	226
611	48.9775	32.2975	107
612	48.9825	32.2975	210
613	48.9875	32.2975	228
614	48.9925	32.2975	200
615	48.9975	32.2975	175
616	49.0075	32.2975	228
617	49.0125	32.2975	225
618	49.0225	32.2975	225
619	49.0275	32.2975	140
620	49.0325	32.2975	228
621	49.0375	32.2975	228
622	49.0625	32.2975	228
623	49.1675	32.2975	217
624	48.9725	32.3025	228
625	48.9775	32.3025	173
626	48.9825	32.3025	87
627	48.9875	32.3025	125
628	48.9925	32.3025	89
629	48.9975	32.3025	108
630	49.0025	32.3025	220
631	49.0075	32.3025	228
632	49.0125	32.3025	185
633	49.0175	32.3025	165
634	49.0225	32.3025	147
635	49.0275	32.3025	148
636	49.0325	32.3025	182
637	49.1675	32.3025	184
638	48.9825	32.3075	228
639	48.9875	32.3075	185
640	48.9925	32.3075	132
641	48.9975	32.3075	90
642	49.0025	32.3075	123
643	49.0075	32.3075	184
644	49.0125	32.3075	219
645	49.0175	32.3075	110
646	49.0225	32.3075	147
647	49.0275	32.3075	228
648	49.1625	32.3075	200
649	49.1675	32.3075	210
650	48.9875	32.3125	198
651	48.9925	32.3125	206
652	48.9975	32.3125	178
653	49.0025	32.3125	115
654	49.0075	32.3125	95
655	49.0125	32.3125	124
656	49.0175	32.3125	170
657	49.0225	32.3125	228
658	49.0325	32.3125	206
659	49.0375	32.3125	228
660	49.0625	32.3125	228
661	49.1575	32.3125	225
662	49.1625	32.3125	188
663	48.9925	32.3175	212
664	48.9975	32.3175	158
665	49.0025	32.3175	228
666	49.0075	32.3175	155
667	49.0125	32.3175	185
668	49.0175	32.3175	213
669	49.0225	32.3175	165
670	49.0275	32.3175	170
671	49.0325	32.3175	187
672	49.0375	32.3175	223
673	49.0575	32.3175	228
674	49.1575	32.3175	200
675	48.9925	32.3225	228
676	48.9975	32.3225	147
677	49.0075	32.3225	228
678	49.0125	32.3225	217
679	49.0175	32.3225	228
680	49.0325	32.3225	223
681	49.0375	32.3225	163
682	49.0425	32.3225	196
683	49.0475	32.3225	194
684	49.0525	32.3225	228
685	48.9875	32.3275	228
686	48.9925	32.3275	190
687	48.9975	32.3275	200
688	49.0025	32.3275	227
689	49.0375	32.3275	210
690	49.0425	32.3275	202
691	48.9875	32.3325	225
692	48.9925	32.3325	183
693	48.9975	32.3325	198
694	49.0025	32.3325	215
695	49.0075	32.3325	227
696	49.0425	32.3325	222
697	49.0475	32.3325	228
698	48.9925	32.3375	228
699	48.9975	32.3375	160
700	49.0025	32.3375	220
701	49.0425	32.3375	228
702	49.0475	32.3375	227
703	49.0525	32.3375	228
704	48.9875	32.3425	229
705	48.9925	32.3425	227
706	48.9975	32.3425	191
707	49.0025	32.3425	229
708	48.9875	32.3475	220
709	48.9925	32.3475	228
710	48.9975	32.3475	227
711	48.9775	32.3525	228
712	48.9825	32.3525	225
713	48.9875	32.3525	210
714	48.9725	32.3575	227
715	48.9775	32.3575	223
716	48.9825	32.3575	187
717	48.9875	32.3575	228
718	48.9675	32.3625	220
719	48.9725	32.3625	229
720	48.9775	32.3625	229
721	48.9825	32.3625	198
722	48.9475	32.3675	228
723	48.9525	32.3675	228
724	48.9625	32.3675	222
725	48.9775	32.3675	229
726	48.9525	32.3725	228
